Date,CHN,EUR,GBP,USD,SDR,YEN,ZAR
"02 Jul 2004",0.0000,0.1780,0.1191,0.2166,0.1493,23.6200,1.3395
"30 Jun 2004",0.0000,0.1773,0.1188,0.2142,0.1480,23.2700,1.3456
"29 Jun 2004",0.0000,0.1778,0.1183,0.2162,0.1488,23.4300,1.3419
"28 Jun 2004",0.0000,0.1760,0.1172,0.2136,0.1470,23.0100,1.3508
"08 Jul 2004",0.0000,0.1776,0.1184,0.2194,0.1502,23.8900,1.3353
"07 Jul 2004",0.0000,0.1757,0.1174,0.2170,0.1485,23.5900,1.3432
"06 Jul 2004",0.0000,0.1764,0.1185,0.2172,0.1492,23.7800,1.3402
"05 Jul 2004",0.0000,0.1771,0.1190,0.2181,0.1496,23.7100,1.3381
"09 Jul 2004",0.0000,0.1776,0.1189,0.2203,0.1505,23.8500,1.3340
"14 Jul 2004",0.0000,0.1774,0.1178,0.2187,0.1498,23.8900,1.3370
"13 Jul 2004",0.0000,0.1778,0.1184,0.2197,0.1502,23.8600,1.3350
"12 Jul 2004",0.0000,0.1773,0.1183,0.2199,0.1500,23.7300,1.3359
"21 Jul 2004",0.0000,0.1798,0.1196,0.2215,0.1517,24.0800,1.3282
"16 Jul 2004",0.0000,0.1772,0.1183,0.2190,0.1500,24.0100,1.3359
"15 Jul 2004",0.0000,0.1779,0.1187,0.2198,0.1505,24.0400,1.3335
"27 Jul 2004",0.0000,0.1775,0.1170,0.2152,0.1485,23.6600,1.3435
"26 Jul 2004",0.0000,0.1782,0.1177,0.2160,0.1491,23.7000,1.3407
"23 Jul 2004",0.0000,0.1795,0.1192,0.2195,0.1510,24.1200,1.3311
"22 Jul 2004",0.0000,0.1794,0.1195,0.2198,0.1511,24.1400,1.3307
"02 Aug 2004",0.0000,0.1783,0.1180,0.2151,0.1491,23.9200,1.3404
"30 Jul 2004",0.0000,0.1780,0.1181,0.2143,0.1488,23.9600,1.3417
"29 Jul 2004",0.0000,0.1775,0.1173,0.2144,0.1486,23.9200,1.3431
"28 Jul 2004",0.0000,0.1765,0.1168,0.2131,0.1476,23.6500,1.3476
"06 Aug 2004",0.0000,0.1778,0.1177,0.2148,0.1489,23.9800,1.3414
"05 Aug 2004",0.0000,0.1780,0.1176,0.2147,0.1488,23.8200,1.3422
"04 Aug 2004",0.0000,0.1778,0.1174,0.2138,0.1484,23.8000,1.3439
"03 Aug 2004",0.0000,0.1771,0.1166,0.2128,0.1476,23.6000,1.3479
"11 Aug 2004",0.0000,0.1761,0.1179,0.2155,0.1487,23.9800,1.3423
"10 Aug 2004",0.0000,0.1782,0.1188,0.2187,0.1505,24.1800,1.3339
"09 Aug 2004",0.0000,0.1775,0.1183,0.2181,0.1499,24.0300,1.3367
"17 Aug 2004",0.0000,0.1680,0.1128,0.2076,0.1425,22.9300,1.3733
"16 Aug 2004",0.0000,0.1704,0.1143,0.2105,0.1446,23.2900,1.3628
"13 Aug 2004",0.0000,0.1708,0.1147,0.2084,0.1442,23.3200,1.3648
"12 Aug 2004",0.0000,0.1766,0.1180,0.2161,0.1490,23.9100,1.3411
"19 Aug 2004",0.0000,0.1701,0.1152,0.2100,0.1442,22.9900,1.3648
"18 Aug 2004",0.0000,0.1701,0.1149,0.2103,0.1443,23.0800,1.3642
"25 Aug 2004",0.0000,0.1693,0.1140,0.2046,0.1417,22.4200,1.3777
"24 Aug 2004",0.0000,0.1695,0.1140,0.2060,0.1424,22.6400,1.3742
"23 Aug 2004",0.0000,0.1695,0.1148,0.2085,0.1434,22.8000,1.3691
"20 Aug 2004",0.0000,0.1686,0.1138,0.2086,0.1430,22.7600,1.3712
"31 Aug 2004",0.0000,0.1699,0.1142,0.2054,0.1422,22.5100,1.3752
"30 Aug 2004",0.0000,0.1698,0.1140,0.2040,0.1417,22.4900,1.3777
"27 Aug 2004",0.0000,0.1714,0.1154,0.2079,0.1437,22.7200,1.3675
"26 Aug 2004",0.0000,0.1705,0.1146,0.2058,0.1427,22.6700,1.3726
"06 Sep 2004",0.0000,0.1713,0.1163,0.2065,0.1435,22.7900,1.3686
"03 Sep 2004",0.0000,0.1710,0.1163,0.2082,0.1439,22.8500,1.3661
"02 Sep 2004",0.0000,0.1699,0.1155,0.2069,0.1430,22.6600,1.3710
"01 Sep 2004",0.0000,0.1697,0.1149,0.2066,0.1426,22.5700,1.3728
"10 Sep 2004",0.0000,0.1682,0.1150,0.2056,0.1421,22.6200,1.3757
"09 Sep 2004",0.0000,0.1694,0.1155,0.2064,0.1426,22.5700,1.3728
"08 Sep 2004",0.0000,0.1709,0.1163,0.2062,0.1431,22.6000,1.3705
"07 Sep 2004",0.0000,0.1710,0.1159,0.2067,0.1433,22.6900,1.3694
"16 Sep 2004",0.0000,0.1710,0.1169,0.2078,0.1439,22.8600,1.3661
"15 Sep 2004",0.0000,0.1709,0.1167,0.2093,0.1444,22.9500,1.3637
"14 Sep 2004",0.0000,0.1701,0.1161,0.2088,0.1439,22.9300,1.3662
"13 Sep 2004",0.0000,0.1700,0.1162,0.2086,0.1438,22.8300,1.3671
"21 Sep 2004",0.0000,0.1721,0.1174,0.2096,0.1450,23.0700,1.3605
"20 Sep 2004",0.0000,0.1714,0.1165,0.2085,0.1442,22.9300,1.3645
"17 Sep 2004",0.0000,0.1714,0.1164,0.2090,0.1444,22.9100,1.3640
"23 Sep 2004",0.0000,0.1713,0.1171,0.2101,0.1451,23.2700,1.3602
"22 Sep 2004",0.0000,0.1714,0.1175,0.2110,0.1454,23.1700,1.3589
"28 Sep 2004",0.0000,0.1721,0.1169,0.2115,0.1459,23.5300,1.3560
"27 Sep 2004",0.0000,0.1722,0.1169,0.2113,0.1458,23.3900,1.3569
"24 Sep 2004",0.0000,0.1719,0.1174,0.2110,0.1457,23.3400,1.3574
"06 Oct 2004",0.0000,0.1697,0.1172,0.2091,0.1444,23.2400,1.3636
"05 Oct 2004",0.0000,0.1713,0.1177,0.2104,0.1454,23.3200,1.3589
"04 Oct 2004",0.0000,0.1700,0.1171,0.2102,0.1448,23.2800,1.3616
"29 Sep 2004",0.0000,0.1717,0.1169,0.2114,0.1458,23.4900,1.3567
"11 Oct 2004",0.0000,0.1686,0.1166,0.2091,0.1437,22.8800,1.3675
"08 Oct 2004",0.0000,0.1684,0.1163,0.2077,0.1432,22.9400,1.3697
"07 Oct 2004",0.0000,0.1695,0.1170,0.2084,0.1441,23.1600,1.3653
"14 Oct 2004",0.0000,0.1690,0.1163,0.2088,0.1436,22.9000,1.3676
"13 Oct 2004",0.0000,0.1692,0.1164,0.2083,0.1436,22.8900,1.3680
"12 Oct 2004",0.0000,0.1693,0.1166,0.2090,0.1439,22.9300,1.3665
"20 Oct 2004",0.0000,0.1717,0.1193,0.2149,0.1470,23.3300,1.3509
"19 Oct 2004",0.0000,0.1706,0.1185,0.2127,0.1459,23.2700,1.3562
"18 Oct 2004",0.0000,0.1699,0.1176,0.2121,0.1453,23.1600,1.3593
"15 Oct 2004",0.0000,0.1695,0.1169,0.2101,0.1443,23.0100,1.3641
"25 Oct 2004",0.0000,0.1722,0.1196,0.2198,0.1486,23.4700,1.3429
"22 Oct 2004",0.0000,0.1712,0.1181,0.2163,0.1470,23.2600,1.3509
"21 Oct 2004",0.0000,0.1704,0.1180,0.2146,0.1461,23.1400,1.3550
"29 Oct 2004",0.0000,0.1731,0.1205,0.2205,0.1491,23.4000,1.3404
"28 Oct 2004",0.0000,0.1718,0.1194,0.2185,0.1478,23.2000,1.3466
"27 Oct 2004",0.0000,0.1698,0.1179,0.2166,0.1465,23.1300,1.3532
"26 Oct 2004",0.0000,0.1698,0.1181,0.2174,0.1469,23.2300,1.3514
"02 Nov 2004",0.0000,0.1723,0.1197,0.2193,0.1484,23.3500,1.3439
"01 Nov 2004",0.0000,0.1722,0.1199,0.2200,0.1486,23.4000,1.3427
"08 Nov 2004",0.0000,0.1694,0.1184,0.2199,0.1474,23.1900,1.3488
"05 Nov 2004",0.0000,0.1711,0.1194,0.2203,0.1483,23.3700,1.3443
"04 Nov 2004",0.0000,0.1720,0.1194,0.2206,0.1487,23.4600,1.3422
"03 Nov 2004",0.0000,0.1722,0.1190,0.2181,0.1478,23.2500,1.3466
"12 Nov 2004",0.0000,0.1692,0.1183,0.2186,0.1470,23.1800,1.3509
"11 Nov 2004",0.0000,0.1691,0.1181,0.2179,0.1469,23.3100,1.3512
"10 Nov 2004",0.0000,0.1689,0.1174,0.2179,0.1464,23.0600,1.3535
"09 Nov 2004",0.0000,0.1689,0.1177,0.2182,0.1465,23.0600,1.3530
"16 Nov 2004",0.0000,0.1709,0.1197,0.2211,0.1485,23.3300,1.3435
"15 Nov 2004",0.0000,0.1697,0.1186,0.2202,0.1476,23.1800,1.3478
"19 Nov 2004",0.0000,0.1715,0.1201,0.2225,0.1489,23.1500,1.3416
"18 Nov 2004",0.0000,0.1719,0.1206,0.2245,0.1498,23.3100,1.3372
"17 Nov 2004",0.0000,0.1709,0.1196,0.2219,0.1487,23.3800,1.3423
"25 Nov 2004",0.0000,0.1710,0.1198,0.2255,0.1495,23.1900,1.3385
"24 Nov 2004",0.0000,0.1710,0.1199,0.2239,0.1491,23.2000,1.3403
"23 Nov 2004",0.0000,0.1714,0.1202,0.2228,0.1488,23.0400,1.3418
"22 Nov 2004",0.0000,0.1712,0.1202,0.2233,0.1489,23.0600,1.3413
"29 Nov 2004",0.0000,0.1721,0.1206,0.2283,0.1509,23.4700,1.3316
"26 Nov 2004",0.0000,0.1711,0.1198,0.2279,0.1503,23.3100,1.3348
"03 Dec 2004",0.0000,0.1714,0.1184,0.2276,0.1503,23.5400,1.3346
"02 Dec 2004",0.0000,0.1733,0.1197,0.2316,0.1522,23.6600,1.3258
"01 Dec 2004",0.0000,0.1723,0.1200,0.2295,0.1513,23.5800,1.3297
"30 Nov 2004",0.0000,0.1728,0.1213,0.2291,0.1516,23.6000,1.3285
"09 Dec 2004",0.0000,0.1710,0.1179,0.2272,0.1502,23.7000,1.3352
"08 Dec 2004",0.0000,0.1719,0.1187,0.2294,0.1512,23.7600,1.3304
"07 Dec 2004",0.0000,0.1723,0.1189,0.2316,0.1519,23.7400,1.3272
"06 Dec 2004",0.0000,0.1726,0.1194,0.2319,0.1521,23.7200,1.3262
"15 Dec 2004",0.0000,0.1733,0.1198,0.2306,0.1526,24.2600,1.3237
"14 Dec 2004",0.0000,0.1739,0.1203,0.2312,0.1530,24.2400,1.3220
"13 Dec 2004",0.0000,0.1725,0.1194,0.2288,0.1516,24.0200,1.3285
"10 Dec 2004",0.0000,0.1722,0.1190,0.2281,0.1513,24.0100,1.3301
"17 Dec 2004",0.0000,0.1726,0.1185,0.2290,0.1514,23.9200,1.3293
"16 Dec 2004",0.0000,0.1723,0.1190,0.2311,0.1522,24.1100,1.3257
"23 Dec 2004",0.0000,0.1742,0.1219,0.2341,0.1542,24.3200,1.3166
"22 Dec 2004",0.0000,0.1741,0.1206,0.2328,0.1536,24.2800,1.3194
"21 Dec 2004",0.0000,0.1732,0.1192,0.2318,0.1526,24.0900,1.3238
"20 Dec 2004",0.0000,0.1727,0.1186,0.2302,0.1519,24.0300,1.3272
"30 Dec 2004",0.0000,0.1714,0.1216,0.2336,0.1531,24.2200,1.3215
"29 Dec 2004",0.0000,0.1724,0.1216,0.2349,0.1537,24.2700,1.3185
"28 Dec 2004",0.0000,0.1725,0.1213,0.2346,0.1536,24.1800,1.3194
"24 Dec 2004",0.0000,0.1731,0.1216,0.2336,0.1536,24.2300,1.3192
"05 Jan 2005",0.0000,0.1720,0.1212,0.2285,0.1515,23.8500,1.3289
"04 Jan 2005",0.0000,0.1734,0.1226,0.2337,0.1536,24.0100,1.3191
"31 Dec 2004",0.0000,0.1714,0.1211,0.2336,0.1527,23.9600,1.3233
"11 Jan 2005",0.0000,0.1708,0.1193,0.2243,0.1492,23.3200,1.3398
"10 Jan 2005",0.0000,0.1694,0.1183,0.2214,0.1478,23.2000,1.3470
"07 Jan 2005",0.0000,0.1678,0.1179,0.2214,0.1472,23.1600,1.3495
"06 Jan 2005",0.0000,0.1699,0.1197,0.2252,0.1495,23.4900,1.3388
"14 Jan 2005",0.0000,0.1690,0.1184,0.2217,0.1473,22.8200,1.3490
"13 Jan 2005",0.0000,0.1701,0.1192,0.2254,0.1490,23.0600,1.3410
"12 Jan 2005",0.0000,0.1715,0.1198,0.2250,0.1496,23.2700,1.3380
"20 Jan 2005",0.0000,0.1712,0.1190,0.2227,0.1483,22.8600,1.3441
"19 Jan 2005",0.0000,0.1701,0.1187,0.2215,0.1475,22.7000,1.3483
"18 Jan 2005",0.0000,0.1702,0.1194,0.2220,0.1478,22.7700,1.3466
"17 Jan 2005",0.0000,0.1702,0.1192,0.2232,0.1482,0.0000,1.3451
"26 Jan 2005",0.0000,0.1727,0.1200,0.2243,0.1497,23.2200,1.3374
"25 Jan 2005",0.0000,0.1724,0.1197,0.2246,0.1496,23.1400,1.3381
"24 Jan 2005",0.0000,0.1718,0.1194,0.2243,0.1492,23.0800,1.3400
"21 Jan 2005",0.0000,0.1713,0.1185,0.2218,0.1481,22.9500,1.3451
"01 Feb 2005",0.0000,0.1716,0.1189,0.2241,0.1492,23.2300,1.3400
"31 Jan 2005",0.0000,0.1728,0.1193,0.2250,0.1499,23.2900,1.3366
"28 Jan 2005",0.0000,0.1727,0.1194,0.2252,0.1499,23.2400,1.3367
"27 Jan 2005",0.0000,0.1723,0.1197,0.2255,0.1499,23.2800,1.3364
"07 Feb 2005",0.0000,0.1706,0.1169,0.2191,0.1469,22.8500,1.3512
"04 Feb 2005",0.0000,0.1697,0.1170,0.2202,0.1471,22.9900,1.3502
"03 Feb 2005",0.0000,0.1710,0.1183,0.2228,0.1486,23.1900,1.3430
"02 Feb 2005",0.0000,0.1707,0.1185,0.2233,0.1486,23.1700,1.3428
"11 Feb 2005",0.0000,0.1708,0.1176,0.2197,0.1476,23.2400,1.3476
"10 Feb 2005",0.0000,0.1698,0.1168,0.2175,0.1464,22.9800,1.3538
"09 Feb 2005",0.0000,0.1697,0.1167,0.2169,0.1461,22.8800,1.3554
"08 Feb 2005",0.0000,0.1704,0.1171,0.2176,0.1465,22.8800,1.3532
"15 Feb 2005",0.0000,0.1715,0.1179,0.2225,0.1488,23.3900,1.3419
"14 Feb 2005",0.0000,0.1715,0.1182,0.2219,0.1485,23.2700,1.3431
"18 Feb 2005",0.0000,0.1718,0.1186,0.2245,0.1498,23.6800,1.3370
"17 Feb 2005",0.0000,0.1715,0.1186,0.2237,0.1494,23.5400,1.3390
"16 Feb 2005",0.0000,0.1720,0.1183,0.2239,0.1495,23.5300,1.3385
"24 Feb 2005",0.0000,0.1728,0.1198,0.2289,0.1517,23.9700,1.3280
"23 Feb 2005",0.0000,0.1730,0.1200,0.2290,0.1519,23.9800,1.3273
"22 Feb 2005",0.0000,0.1718,0.1186,0.2263,0.1502,23.6700,1.3349
"21 Feb 2005",0.0000,0.1720,0.1184,0.2248,0.1499,23.7200,1.3364
"02 Mar 2005",0.0000,0.1727,0.1186,0.2274,0.1509,23.8000,1.3318
"01 Mar 2005",0.0000,0.1729,0.1189,0.2283,0.1513,23.8500,1.3299
"28 Feb 2005",0.0000,0.1729,0.1194,0.2296,0.1519,24.0100,1.3270
"25 Feb 2005",0.0000,0.1726,0.1193,0.2278,0.1513,24.0000,1.3298
"08 Mar 2005",0.0000,0.1719,0.1187,0.2273,0.1508,23.8900,1.3322
"07 Mar 2005",0.0000,0.1719,0.1184,0.2275,0.1508,23.8600,1.3324
"04 Mar 2005",0.0000,0.1712,0.1177,0.2244,0.1495,23.6600,1.3387
"03 Mar 2005",0.0000,0.1720,0.1182,0.2259,0.1502,23.6900,1.3354
"14 Mar 2005",0.0000,0.1695,0.1184,0.2277,0.1501,23.8200,1.3354
"11 Mar 2005",0.0000,0.1703,0.1189,0.2287,0.1506,23.8100,1.3330
"10 Mar 2005",0.0000,0.1716,0.1195,0.2304,0.1517,23.9700,1.3279
"09 Mar 2005",0.0000,0.1720,0.1190,0.2294,0.1516,24.0200,1.3287
"18 Mar 2005",0.0000,0.1661,0.1155,0.2219,0.1466,23.2700,1.3525
"17 Mar 2005",0.0000,0.1662,0.1158,0.2230,0.1469,23.2200,1.3511
"16 Mar 2005",0.0000,0.1665,0.1159,0.2218,0.1467,23.1600,1.3524
"15 Mar 2005",0.0000,0.1681,0.1173,0.2245,0.1484,23.5400,1.3436
"23 Mar 2005",0.0000,0.1674,0.1160,0.2189,0.1461,23.0500,1.3554
"22 Mar 2005",0.0000,0.1678,0.1164,0.2208,0.1469,23.2100,1.3512
"21 Mar 2005",0.0000,0.1678,0.1162,0.2226,0.1475,23.3500,1.3484
"30 Mar 2005",0.0000,0.1664,0.1147,0.2156,0.1448,23.1300,1.3617
"29 Mar 2005",0.0000,0.1667,0.1152,0.2154,0.1449,23.0900,1.3615
"24 Mar 2005",0.0000,0.1680,0.1166,0.2183,0.1463,23.1900,1.3543
"04 Apr 2005",0.0000,0.1687,0.1158,0.2173,0.1464,23.4400,1.3538
"01 Apr 2005",0.0000,0.1679,0.1153,0.2177,0.1461,23.4000,1.3551
"31 Mar 2005",0.0000,0.1675,0.1154,0.2167,0.1456,23.2300,1.3576
"08 Apr 2005",0.0000,0.1700,0.1166,0.2180,0.1473,23.6900,1.3491
"07 Apr 2005",0.0000,0.1705,0.1169,0.2203,0.1483,23.8900,1.3444
"06 Apr 2005",0.0000,0.1707,0.1167,0.2199,0.1481,23.7400,1.3455
"05 Apr 2005",0.0000,0.1688,0.1154,0.2166,0.1462,23.5200,1.3546
"14 Apr 2005",0.0000,0.1699,0.1159,0.2187,0.1472,23.5700,1.3497
"13 Apr 2005",0.0000,0.1700,0.1161,0.2199,0.1476,23.6000,1.3477
"12 Apr 2005",0.0000,0.1691,0.1160,0.2197,0.1473,23.6400,1.3490
"11 Apr 2005",0.0000,0.1698,0.1166,0.2196,0.1478,23.7900,1.3470
"20 Apr 2005",0.0000,0.1682,0.1146,0.2197,0.1467,23.5000,1.3520
"19 Apr 2005",0.0000,0.1670,0.1142,0.2175,0.1456,23.3300,1.3578
"18 Apr 2005",0.0000,0.1677,0.1145,0.2165,0.1456,23.3300,1.3578
"15 Apr 2005",0.0000,0.1681,0.1146,0.2152,0.1454,23.3300,1.3589
"22 Apr 2005",0.0000,0.1694,0.1158,0.2210,0.1477,23.6000,1.3472
"21 Apr 2005",0.0000,0.1687,0.1151,0.2209,0.1474,23.5900,1.3489
"28 Apr 2005",0.0000,0.1714,0.1164,0.2216,0.1483,23.4500,1.3443
"27 Apr 2005",0.0000,0.1705,0.1159,0.2203,0.1476,23.4200,1.3475
"26 Apr 2005",0.0000,0.1700,0.1156,0.2211,0.1476,23.4000,1.3476
"25 Apr 2005",0.0000,0.1701,0.1159,0.2218,0.1480,23.4800,1.3458
"06 May 2005",0.0000,0.1733,0.1180,0.2243,0.1499,23.4900,1.3368
"04 May 2005",0.0000,0.1710,0.1166,0.2215,0.1479,23.1900,1.3461
"03 May 2005",0.0000,0.1717,0.1164,0.2204,0.1478,23.1900,1.3468
"29 Apr 2005",0.0000,0.1706,0.1155,0.2211,0.1476,23.2800,1.3476
"12 May 2005",0.0000,0.1700,0.1162,0.2173,0.1464,23.0600,1.3539
"11 May 2005",0.0000,0.1703,0.1165,0.2192,0.1471,23.1800,1.3502
"10 May 2005",0.0000,0.1706,0.1165,0.2189,0.1471,23.1600,1.3502
"09 May 2005",0.0000,0.1726,0.1172,0.2211,0.1485,23.2900,1.3434
"17 May 2005",0.0000,0.1690,0.1162,0.2135,0.1449,22.8800,1.3612
"16 May 2005",0.0000,0.1701,0.1161,0.2142,0.1456,23.0700,1.3579
"13 May 2005",0.0000,0.1701,0.1158,0.2157,0.1459,23.0500,1.3562
"19 May 2005",0.0000,0.1689,0.1163,0.2141,0.1451,22.9100,1.3604
"18 May 2005",0.0000,0.1685,0.1160,0.2127,0.1445,22.8800,1.3631
"25 May 2005",0.0000,0.1664,0.1144,0.2093,0.1424,22.4800,1.3741
"24 May 2005",0.0000,0.1673,0.1150,0.2106,0.1432,22.6400,1.3697
"23 May 2005",0.0000,0.1670,0.1146,0.2096,0.1428,22.6500,1.3718
"20 May 2005",0.0000,0.1686,0.1160,0.2130,0.1447,22.9200,1.3624
"26 May 2005",0.0000,0.1673,0.1150,0.2100,0.1431,22.6600,1.3705
"01 Jun 2005",0.0000,0.1463,0.0992,0.1806,0.1224,19.5600,1.2248
"31 May 2005",0.0000,0.1474,0.1006,0.1826,0.1236,19.7800,1.2180
"30 May 2005",0.0000,0.1469,0.1009,0.1840,0.1239,19.8600,1.2164
"27 May 2005",0.0000,0.1661,0.1142,0.2081,0.1419,22.4400,1.3766
"07 Jun 2005",0.0000,0.1482,0.0997,0.1824,0.1234,19.4800,1.2192
"06 Jun 2005",0.0000,0.1473,0.0993,0.1802,0.1224,19.3800,1.2245
"03 Jun 2005",0.0000,0.1464,0.0988,0.1796,0.1220,19.4000,1.2269
"02 Jun 2005",0.0000,0.1458,0.0983,0.1782,0.1213,19.3200,1.2308
"10 Jun 2005",0.0000,0.1478,0.0993,0.1806,0.1227,19.4100,1.2230
"09 Jun 2005",0.0000,0.1477,0.0989,0.1806,0.1226,19.3700,1.2236
"08 Jun 2005",0.0000,0.1491,0.1001,0.1837,0.1242,19.6400,1.2150
"16 Jun 2005",0.0000,0.1486,0.0986,0.1796,0.1228,19.6300,1.2226
"15 Jun 2005",0.0000,0.1479,0.0984,0.1779,0.1219,19.4400,1.2274
"14 Jun 2005",0.0000,0.1479,0.0993,0.1792,0.1225,19.6000,1.2240
"13 Jun 2005",0.0000,0.1489,0.0995,0.1801,0.1231,19.5500,1.2211
"22 Jun 2005",0.0000,0.1492,0.0994,0.1818,0.1237,19.7200,1.2164
"21 Jun 2005",0.0000,0.1489,0.0992,0.1807,0.1233,19.7600,1.2188
"20 Jun 2005",0.0000,0.1492,0.0997,0.1824,0.1240,19.8200,1.2158
"17 Jun 2005",0.0000,0.1497,0.0995,0.1811,0.1237,19.7500,1.2175
"27 Jun 2005",0.0000,0.1498,0.0996,0.1818,0.1240,19.8700,1.2135
"24 Jun 2005",0.0000,0.1495,0.0990,0.1799,0.1231,19.6100,1.2187
"23 Jun 2005",0.0000,0.1490,0.0991,0.1805,0.1231,19.6200,1.2190
"04 Jul 2005",0.0000,0.1490,0.1009,0.1777,0.1228,19.8300,1.2183
"30 Jun 2005",0.0000,0.1502,0.1005,0.1819,0.1244,20.0100,1.2102
"29 Jun 2005",0.0000,0.1503,0.0997,0.1809,0.1240,19.9300,1.2129
"28 Jun 2005",0.0000,0.1501,0.0999,0.1822,0.1244,19.9900,1.2113
"08 Jul 2005",0.0000,0.1478,0.1012,0.1762,0.1221,19.8000,1.2205
"07 Jul 2005",0.0000,0.1488,0.1013,0.1773,0.1228,19.9100,1.2173
"06 Jul 2005",0.0000,0.1493,0.1013,0.1783,0.1232,19.8800,1.2156
"05 Jul 2005",0.0000,0.1495,0.1013,0.1779,0.1231,19.8900,1.2162
"14 Jul 2005",0.0000,0.1498,0.1025,0.1808,0.1244,20.1900,1.2067
"13 Jul 2005",0.0000,0.1503,0.1035,0.1836,0.1257,20.4000,1.2008
"12 Jul 2005",0.0000,0.1489,0.1026,0.1809,0.1242,20.1500,1.2088
"11 Jul 2005",0.0000,0.1482,0.1021,0.1780,0.1229,19.9300,1.2158
"22 Jul 2005",0.0000,0.1503,0.1043,0.1831,0.1256,20.3200,1.1992
"21 Jul 2005",0.0000,0.1498,0.1044,0.1818,0.1252,20.4900,1.2014
"20 Jul 2005",0.0000,0.1497,0.1040,0.1806,0.1248,20.4400,1.2040
"15 Jul 2005",0.0000,0.1502,0.1033,0.1821,0.1252,20.4100,1.2023
"27 Jul 2005",0.0000,0.1498,0.1035,0.1798,0.1244,20.2500,1.2043
"26 Jul 2005",0.0000,0.1500,0.1036,0.1808,0.1247,20.2100,1.2030
"25 Jul 2005",0.0000,0.1501,0.1041,0.1809,0.1248,20.2000,1.2028
"01 Aug 2005",0.0000,0.1498,0.1035,0.1822,0.1252,20.4500,1.1989
"29 Jul 2005",0.0000,0.1497,0.1034,0.1815,0.1249,20.3400,1.2010
"28 Jul 2005",0.0000,0.1502,0.1039,0.1810,0.1249,20.3600,1.2009
"05 Aug 2005",0.0000,0.1493,0.1039,0.1847,0.1259,20.6100,1.1936
"04 Aug 2005",0.0000,0.1502,0.1042,0.1852,0.1263,20.5500,1.1920
"03 Aug 2005",0.0000,0.1501,0.1034,0.1830,0.1255,20.4400,1.1967
"02 Aug 2005",0.0000,0.1500,0.1034,0.1831,0.1255,20.4500,1.1970
"09 Aug 2005",0.0000,0.1492,0.1035,0.1850,0.1259,20.6700,1.1928
"08 Aug 2005",0.0000,0.1492,0.1036,0.1839,0.1257,20.6700,1.1945
"15 Aug 2005",0.0000,0.1499,0.1025,0.1858,0.1260,20.3700,1.1911
"12 Aug 2005",0.0000,0.1503,0.1034,0.1874,0.1268,20.5700,1.1871
"11 Aug 2005",0.0000,0.1504,0.1037,0.1865,0.1267,20.5800,1.1882
"10 Aug 2005",0.0000,0.1494,0.1034,0.1850,0.1259,20.5700,1.1925
"18 Aug 2005",0.0000,0.1499,0.1020,0.1840,0.1253,20.2600,1.1931
"17 Aug 2005",0.0000,0.1501,0.1024,0.1845,0.1256,20.2900,1.1922
"16 Aug 2005",0.0000,0.1497,0.1023,0.1850,0.1256,20.2300,1.1926
"24 Aug 2005",0.0000,0.1504,0.1021,0.1832,0.1253,20.2500,1.1918
"23 Aug 2005",0.0000,0.1505,0.1022,0.1840,0.1255,20.2300,1.1910
"22 Aug 2005",0.0000,0.1503,0.1018,0.1831,0.1251,20.1600,1.1936
"19 Aug 2005",0.0000,0.1498,0.1017,0.1823,0.1247,20.1400,1.1959
"26 Aug 2005",0.0000,0.1496,0.1021,0.1842,0.1253,20.2800,1.1908
"25 Aug 2005",0.0000,0.1501,0.1022,0.1846,0.1256,20.2800,1.1898
"31 Aug 2005",0.0000,0.1494,0.1023,0.1826,0.1249,20.3400,1.1918
"30 Aug 2005",0.0000,0.1502,0.1023,0.1835,0.1254,20.3600,1.1897
"29 Aug 2005",0.0000,0.1499,0.1023,0.1848,0.1257,20.3900,1.1887
"05 Sep 2005",0.0000,0.1504,0.1024,0.1889,0.1271,20.6400,1.1793
"02 Sep 2005",0.0000,0.1502,0.1023,0.1877,0.1267,20.6100,1.1818
"01 Sep 2005",0.0000,0.1507,0.1031,0.1858,0.1265,20.6000,1.1835
"09 Sep 2005",0.0000,0.1505,0.1018,0.1872,0.1267,20.7000,1.1802
"08 Sep 2005",0.0000,0.1502,0.1017,0.1867,0.1264,20.5900,1.1821
"07 Sep 2005",0.0000,0.1500,0.1018,0.1872,0.1264,20.5800,1.1822
"06 Sep 2005",0.0000,0.1505,0.1021,0.1879,0.1268,20.5500,1.1807
"14 Sep 2005",0.0000,0.1510,0.1016,0.1856,0.1262,20.5300,1.1813
"13 Sep 2005",0.0000,0.1506,0.1016,0.1851,0.1259,20.4500,1.1833
"12 Sep 2005",0.0000,0.1510,0.1016,0.1863,0.1263,20.4200,1.1816
"19 Sep 2005",0.0000,0.1510,0.1016,0.1829,0.1254,20.4100,1.1842
"16 Sep 2005",0.0000,0.1512,0.1026,0.1858,0.1265,20.5400,1.1791
"15 Sep 2005",0.0000,0.1515,0.1019,0.1852,0.1263,20.4700,1.1806
"23 Sep 2005",0.0000,0.1523,0.1034,0.1850,0.1268,20.6600,1.1755
"22 Sep 2005",0.0000,0.1516,0.1024,0.1853,0.1266,20.6500,1.1773
"21 Sep 2005",0.0000,0.1515,0.1024,0.1849,0.1264,20.6300,1.1785
"20 Sep 2005",0.0000,0.1513,0.1021,0.1844,0.1261,20.5000,1.1806
