Date,BDI_Close_mean,BDI_Close_median,BDI_Close_min,BDI_Close_max,BDI_Close_range,BDI_Close_std,BDI_Close_variance,BDI_Close_first,BDI_Close_last,BDI_Close_pct_change,BDI_Close_count,BDI_High_mean,BDI_High_median,BDI_High_min,BDI_High_max,BDI_High_range,BDI_High_std,BDI_High_variance,BDI_High_first,BDI_High_last,BDI_High_pct_change,BDI_High_count,BDI_Low_mean,BDI_Low_median,BDI_Low_min,BDI_Low_max,BDI_Low_range,BDI_Low_std,BDI_Low_variance,BDI_Low_first,BDI_Low_last,BDI_Low_pct_change,BDI_Low_count,Brent_USD_per_barrel,policy_rate,food_index,general_index,food_price_inflation,FAO_CP_23012_KEN,FAO_CP_23012_NAM,FAO_CP_23012_ZAF,FAO_CP_23012_ZWE,FAO_CP_23013_KEN,FAO_CP_23013_NAM,FAO_CP_23013_ZAF,FAO_CP_23013_ZWE
2013-05-01,848.4749999999999,848.375,809.0,892.0,17.25,6.34516725493926,60.0375,889.0,809.0,-0.0191580122159759,18,848.4749999999999,848.375,809.0,892.0,17.25,6.34516725493926,60.0375,889.0,809.0,-0.0191580122159759,18,848.4749999999999,848.375,809.0,892.0,17.25,6.34516725493926,60.0375,889.0,809.0,-0.0191580122159759,18,102.56,12.0,95.570205,92.773396,5.543515,87.438772,91.212584,89.465744,103.023037,82.49201,86.766942,87.400976,108.130653
2013-06-01,940.5,943.25,801.0,1171.0,76.75,27.7516259983588,974.98,806.0,1171.0,0.0811613630930734,20,940.5,943.25,801.0,1171.0,76.75,27.7516259983588,974.98,806.0,1171.0,0.0811613630930734,20,940.5,943.25,801.0,1171.0,76.75,27.7516259983588,974.98,806.0,1171.0,0.0811613630930734,20,102.92,12.0,95.725133,92.990737,5.007931,87.482952,91.439501,89.622977,102.860541,82.639161,87.036006,87.400976,107.779009
2013-07-01,1118.52,1119.4,1062.0,1179.0,38.8,15.072050210449248,341.3759999999999,1179.0,1065.0,-0.0209307454870844,25,1118.52,1119.4,1062.0,1179.0,38.8,15.072050210449248,341.3759999999999,1179.0,1065.0,-0.0209307454870844,25,1118.52,1119.4,1062.0,1179.0,38.8,15.072050210449248,341.3759999999999,1179.0,1065.0,-0.0209307454870844,25,107.93,12.0,95.828419,93.15633,4.65877,87.656355,92.073841,90.566377,102.535547,82.558694,87.10083,87.688953,106.548253
2013-08-01,1093.2375,1095.25,996.0,1169.0,62.5,24.01488721624752,702.466875,1058.0,1132.0,0.0164356330242277,19,1093.2375,1095.25,996.0,1169.0,62.5,24.01488721624752,702.466875,1058.0,1132.0,0.0164356330242277,19,1092.6875,1092.5,996.0,1169.0,62.5,23.894569844770025,698.286875,1058.0,1132.0,0.0164356330242277,19,111.28,12.0,96.17959,93.37367,4.699798,87.922614,92.435153,90.880844,102.37305,82.639159,87.681569,88.120918,105.669142
2013-09-01,1736.9599999999998,1742.4,1139.0,2127.0,178.8,65.57097023027198,4652.271999999999,1139.0,2084.0,0.1076869245093129,25,1736.9599999999998,1742.4,1139.0,2127.0,178.8,65.57097023027198,4652.271999999999,1139.0,2084.0,0.1076869245093129,25,1736.9599999999998,1742.4,1139.0,2127.0,178.8,65.57097023027198,4652.271999999999,1139.0,2084.0,0.1076869245093129,25,111.6,12.0,96.530761,93.60136,4.670176,89.507505,92.700448,91.352544,102.37305,85.006921,88.064823,88.84086,105.49332
2013-10-01,1835.25,1846.75,1484.0,2146.0,141.75,53.91314469255376,3323.92,2115.0,1525.0,-0.0650866321937565,20,1835.25,1846.75,1484.0,2146.0,141.75,53.91314469255376,3323.92,2115.0,1525.0,-0.0650866321937565,20,1835.25,1846.75,1484.0,2146.0,141.75,53.91314469255376,3323.92,2115.0,1525.0,-0.0650866321937565,20,109.08,12.0,96.788975,93.818701,4.31927,89.460724,93.062155,91.509777,102.37305,84.806284,88.944679,89.560803,105.49332
2013-11-01,1560.5500000000002,1549.0,1483.0,1821.0,120.0,44.887117739552295,4255.92,1552.0,1821.0,0.047854151066817,20,1560.5500000000002,1549.0,1483.0,1821.0,120.0,44.887117739552295,4255.92,1552.0,1821.0,0.047854151066817,20,1560.5500000000002,1549.0,1483.0,1821.0,120.0,44.887117739552295,4255.92,1552.0,1821.0,0.047854151066817,20,107.79,12.0,97.047189,94.149887,4.260985,89.706439,93.30238,91.66701,102.535547,85.1469,89.620137,90.280745,104.790031
2013-12-01,2167.42,2167.5,1865.0,2337.0,146.0,57.9483004385135,4621.21,1865.0,2036.0,0.0348710796578906,19,2167.42,2167.5,1865.0,2337.0,146.0,57.9483004385135,4621.21,1865.0,2036.0,0.0348710796578906,19,2167.42,2167.5,1865.0,2337.0,146.0,57.9483004385135,4621.21,1865.0,2036.0,0.0348710796578906,19,110.76,12.0,97.140146,94.418975,3.899691,90.152199,93.434145,91.824243,102.37305,85.612073,90.237261,90.280745,104.438387
2014-01-01,1412.2,1422.75,1110.0,1951.0,194.75,68.89835622646544,7413.38,1951.0,1110.0,-0.1054367297510595,20,1412.2,1422.75,1110.0,1951.0,194.75,68.89835622646544,7413.38,1951.0,1110.0,-0.1054367297510595,20,1412.2,1422.75,1110.0,1951.0,194.75,68.89835622646544,7413.38,1951.0,1110.0,-0.1054367297510595,20,108.12,12.0,97.398361,95.195192,3.614987,91.122194,94.310792,92.453177,102.535547,86.465947,91.289999,91.864617,104.965854
2014-02-01,1139.85,1142.25,1084.0,1258.0,39.75,14.417555061631788,325.48,1093.0,1258.0,0.0296668814527277,20,1139.85,1142.25,1084.0,1258.0,39.75,14.417555061631788,325.48,1093.0,1258.0,0.0296668814527277,20,1139.85,1142.25,1084.0,1258.0,39.75,14.417555061631788,325.48,1093.0,1258.0,0.0296668814527277,20,108.9,12.0,97.749532,95.629873,3.544858,91.468702,94.954751,93.55381,102.698044,86.779662,91.999659,92.296583,105.141676
2014-03-01,1447.84,1441.4,1205.0,1621.0,184.0,69.47311546241745,5226.816000000001,1276.0,1205.0,-0.0047423692863797,25,1447.84,1441.4,1205.0,1621.0,184.0,69.47311546241745,5226.816000000001,1276.0,1205.0,-0.0047423692863797,25,1447.84,1441.4,1205.0,1621.0,184.0,69.47311546241745,5226.816000000001,1276.0,1205.0,-0.0047423692863797,25,107.48,12.0,98.007746,95.961058,3.208614,91.880099,95.539062,94.654443,102.37305,87.267179,93.628138,93.736467,104.965854
2014-04-01,990.0125,983.5,930.0,1186.0,86.25,31.7488592674071,1397.7218750000002,1186.0,1017.0,-0.0316769920865174,18,990.0125,983.5,930.0,1186.0,86.25,31.7488592674071,1397.7218750000002,1186.0,1017.0,-0.0316769920865174,18,987.5125,980.5,930.0,1186.0,86.25,31.7132139078654,1395.7218750000002,1186.0,1017.0,-0.0316769920865174,18,107.76,12.0,98.358917,96.726925,3.241544,92.878297,96.455378,95.283376,103.023037,88.714342,94.279545,95.032363,104.438387
2014-05-01,989.3125,988.5,934.0,1027.0,41.75,16.399129448816616,292.976875,1017.0,934.0,-0.0189931304984292,19,989.3125,988.5,934.0,1027.0,41.75,16.399129448816616,292.976875,1017.0,934.0,-0.0189931304984292,19,989.3125,988.5,934.0,1027.0,41.75,16.399129448816616,292.976875,1017.0,934.0,-0.0189931304984292,19,109.54,12.0,98.617131,96.954616,3.188155,93.820432,96.742577,95.440609,102.860541,89.823203,95.350604,95.752305,104.086743
2014-06-01,908.4,909.6,824.0,1004.0,61.0,22.9896376684044,582.6719999999999,934.0,893.0,-0.0036844740651879,25,908.4,909.6,824.0,1004.0,61.0,22.9896376684044,582.6719999999999,934.0,893.0,-0.0036844740651879,25,908.4,909.6,824.0,1004.0,61.0,22.9896376684044,582.6719999999999,934.0,893.0,-0.0036844740651879,25,111.8,12.0,98.77206,97.223704,3.182995,93.95037,97.034639,95.755076,102.860541,89.589041,95.808764,95.896293,104.086743
2014-07-01,774.1,774.0,723.0,888.0,42.0,15.880470737231825,367.56,888.0,751.0,-0.03363867701123,20,774.1,774.0,723.0,888.0,42.0,15.880470737231825,367.56,888.0,751.0,-0.03363867701123,20,774.1,774.0,723.0,888.0,42.0,15.880470737231825,367.56,888.0,751.0,-0.03363867701123,20,106.77,12.0,98.916659,97.337549,3.222677,94.38098,97.195964,96.541242,102.860541,90.037347,94.910209,95.752305,103.559276
2014-08-01,954.5375,946.375,753.0,1147.0,96.75,36.36856174687812,2014.161875,753.0,1147.0,0.1073866641671958,19,954.5375,946.375,753.0,1147.0,96.75,36.36856174687812,2014.161875,753.0,1147.0,0.1073866641671958,19,954.5375,946.375,753.0,1147.0,96.75,36.36856174687812,2014.161875,753.0,1147.0,0.1073866641671958,19,101.61,12.0,98.968302,97.606637,2.899485,95.272032,97.439992,96.855709,102.535547,91.60879,95.197141,96.472247,102.680165
2014-09-01,1113.3200000000002,1114.0,1037.0,1197.0,41.4,15.552260161131397,363.568,1151.0,1037.0,-0.0233490723551623,25,1113.3200000000002,1114.0,1037.0,1197.0,41.4,15.552260161131397,363.568,1151.0,1037.0,-0.0233490723551623,25,1113.3200000000002,1114.0,1037.0,1197.0,41.4,15.552260161131397,363.568,1151.0,1037.0,-0.0233490723551623,25,97.09,12.0,99.123231,97.77223,2.685641,95.412472,97.59371,96.855709,102.535547,92.143586,95.42699,96.472247,102.328521
2014-10-01,1109.45,1123.75,930.0,1428.0,113.0,40.9612265490446,2353.84,1029.0,1428.0,0.0654347514750832,20,1109.45,1123.75,930.0,1428.0,113.0,40.9612265490446,2353.84,1029.0,1428.0,0.0654347514750832,20,1109.45,1123.75,930.0,1428.0,113.0,40.9612265490446,2353.84,1029.0,1428.0,0.0654347514750832,20,87.43,12.0,99.226516,97.886075,2.518408,95.209233,97.710384,97.012942,102.37305,91.730456,95.578833,96.472247,102.152698
2014-11-01,1332.15,1332.0,1153.0,1484.0,110.5,42.359406256593125,2260.96,1456.0,1153.0,-0.0510879871990962,20,1332.15,1332.0,1153.0,1484.0,110.5,42.359406256593125,2260.96,1456.0,1153.0,-0.0510879871990962,20,1332.15,1332.0,1153.0,1484.0,110.5,42.359406256593125,2260.96,1456.0,1153.0,-0.0510879871990962,20,79.44,12.0,99.474402,98.165513,2.501064,95.166216,97.929002,97.012942,101.723062,91.56579,96.096,96.904212,101.976876
2014-12-01,872.1600000000001,875.2,771.0,1137.0,59.6,22.14781268030233,944.112,1137.0,771.0,-0.0589257091693722,19,872.1600000000001,875.2,771.0,1137.0,59.6,22.14781268030233,944.112,1137.0,771.0,-0.0589257091693722,19,872.1600000000001,875.2,771.0,1137.0,59.6,22.14781268030233,944.112,1137.0,771.0,-0.0589257091693722,19,62.34,12.0,99.62933,97.937823,2.562467,95.578348,97.763725,96.855709,101.560565,92.213176,96.58445,96.616236,101.625232
2015-01-01,722.9,727.5,608.0,770.0,59.0,21.334475510309595,523.12,761.0,608.0,-0.0510701080733373,20,722.9,727.5,608.0,770.0,59.0,21.334475510309595,523.12,761.0,608.0,-0.0510701080733373,20,722.9,727.5,608.0,770.0,59.0,21.334475510309595,523.12,761.0,608.0,-0.0510701080733373,20,47.76,12.0,99.62933,98.71404,2.290562,96.157799,98.518149,96.698475,101.235571,93.101516,97.221561,97.480166,101.976876
2015-02-01,539.7666666666667,540.5,509.0,590.0,24.5,9.15171388803288,88.75555555555556,590.0,540.0,-0.016520096769933,18,539.7666666666667,540.5,509.0,590.0,24.5,9.15171388803288,88.75555555555556,590.0,540.0,-0.016520096769933,18,539.7666666666667,540.5,509.0,590.0,24.5,9.15171388803288,88.75555555555556,590.0,540.0,-0.016520096769933,18,58.1,12.0,99.835902,98.331106,2.134404,96.598536,98.352608,97.327409,101.235571,94.326158,98.062113,97.912131,102.152698
2015-03-01,578.05,577.9,548.0,602.0,14.0,5.2267888248384935,36.0135,548.0,588.0,0.0106667842842462,24,578.05,577.9,548.0,602.0,14.0,5.2267888248384935,36.0135,548.0,588.0,0.0106667842842462,24,578.05,577.9,548.0,602.0,14.0,5.2267888248384935,36.0135,548.0,588.0,0.0106667842842462,24,55.89,12.0,99.835902,98.651942,1.865318,97.679681,98.789346,98.585275,101.235571,96.827732,98.773853,98.632074,101.976876
2015-04-01,590.5374999999999,590.25,578.0,601.0,9.75,3.68821338636151,20.421875,583.0,587.0,0.0023509974145989,19,590.5374999999999,590.25,578.0,601.0,9.75,3.68821338636151,20.421875,583.0,587.0,0.0023509974145989,19,590.5374999999999,590.25,578.0,601.0,9.75,3.68821338636151,20.421875,583.0,587.0,0.0023509974145989,19,59.52,12.0,99.835902,99.697247,1.501628,99.456056,99.281816,99.528675,100.26059,100.619416,99.167177,99.208027,101.44941
2015-05-01,595.925,600.5,573.0,637.0,28.75,11.644217939020976,233.3875,580.0,589.0,0.0063153398892321,18,596.225,600.5,573.0,637.0,27.25,11.295376733646108,222.3475,580.0,589.0,0.0086962922701845,18,595.925,600.5,573.0,637.0,28.75,11.644217939020976,233.3875,580.0,589.0,0.0063153398892321,18,64.08,12.0,99.887545,99.86284,1.288228,100.263556,99.65156,99.685908,100.098093,101.682715,99.617657,99.783981,101.097765
2015-06-01,710.8799999999999,712.8,589.0,829.0,49.0,19.36486293932539,616.4480000000001,589.0,805.0,0.0644510476673972,25,710.8799999999999,712.8,589.0,829.0,49.0,19.36486293932539,616.4480000000001,589.0,805.0,0.0644510476673972,25,710.8799999999999,712.8,589.0,829.0,49.0,19.36486293932539,616.4480000000001,589.0,805.0,0.0644510476673972,25,61.48,12.0,99.784259,100.256123,1.024783,100.558615,99.990365,100.157608,99.935596,101.580835,99.75326,99.783981,100.570299
2015-07-01,1002.0,998.25,815.0,1131.0,74.75,27.329885263705208,1027.5,815.0,1131.0,0.0730646741782613,20,1002.0,998.25,815.0,1131.0,74.75,27.329885263705208,1027.5,815.0,1131.0,0.0730646741782613,20,1002.0,998.25,815.0,1131.0,74.75,27.329885263705208,1027.5,815.0,1131.0,0.0730646741782613,20,56.56,12.0,99.887545,100.359619,0.981518,100.630721,100.387203,101.101008,99.935596,100.968493,99.934346,99.783981,99.691188
2015-08-01,1031.59,1028.1,875.0,1222.0,78.4,29.147739931649987,1094.5775,1151.0,875.0,-0.0495269272386102,24,1031.59,1028.1,875.0,1222.0,78.4,29.147739931649987,1094.5775,1151.0,875.0,-0.0495269272386102,24,1031.59,1028.1,875.0,1222.0,78.4,29.147739931649987,1094.5775,1151.0,875.0,-0.0495269272386102,24,46.52,12.0,100.042473,100.525211,1.085368,100.837906,100.70495,101.101008,99.610602,100.703442,100.445123,100.503923,98.987899
2015-09-01,887.25,873.0,802.0,978.0,83.0,32.14915498250411,1316.6,876.0,889.0,0.0083212915560144,20,887.45,874.0,802.0,978.0,83.0,32.0272555726342,1301.7199999999998,876.0,889.0,0.0083212915560144,20,887.25,873.0,802.0,978.0,83.0,32.14915498250411,1316.6,876.0,889.0,0.0083212915560144,20,47.62,12.0,100.187073,100.690804,1.073252,101.105731,100.837315,101.101008,99.285609,101.184752,100.880078,100.647912,98.460432
2015-10-01,783.4499999999999,784.5,721.0,881.0,51.0,19.02852735754199,400.16,881.0,721.0,-0.0409079442143878,20,783.4499999999999,784.5,721.0,881.0,51.0,19.02852735754199,400.16,881.0,721.0,-0.0409079442143878,20,783.4499999999999,784.5,721.0,881.0,51.0,19.02852735754199,400.16,881.0,721.0,-0.0409079442143878,20,48.43,12.0,100.393644,100.970242,1.176226,101.608609,100.999887,101.415474,98.960615,102.072152,101.650073,101.367854,97.932966
2015-11-01,582.0799999999999,581.0,498.0,706.0,59.0,21.597880246751224,495.0879999999999,706.0,563.0,-0.043809583160323,25,583.0,585.6,498.0,706.0,59.0,21.71127614598736,501.3440000000001,706.0,563.0,-0.043809583160323,25,582.0799999999999,581.0,498.0,706.0,59.0,21.597880246751224,495.0879999999999,706.0,563.0,-0.043809583160323,25,44.27,12.0,100.342001,101.02199,0.872184,102.135072,101.172799,101.572708,99.123112,103.170575,102.387582,102.231784,98.108788
2015-12-01,499.75,499.8333333333333,471.0,551.0,23.33333333333333,8.937941284451329,106.50249999999998,551.0,478.0,-0.0378850669982041,14,499.75,499.8333333333333,471.0,551.0,23.33333333333333,8.937941284451329,106.50249999999998,551.0,478.0,-0.0378850669982041,14,499.75,499.8333333333333,471.0,551.0,23.33333333333333,8.937941284451329,106.50249999999998,551.0,478.0,-0.0378850669982041,14,38.01,12.0,100.342001,100.970242,0.715322,103.231327,101.377295,101.887174,99.123112,104.438893,102.24893,102.807738,97.757143
2016-01-01,386.3,389.0,317.0,473.0,34.5,12.55825871177187,175.51999999999998,473.0,317.0,-0.0848495639016066,20,386.3,389.0,317.0,473.0,34.5,12.55825871177187,175.51999999999998,473.0,317.0,-0.0848495639016066,20,386.3,389.0,317.0,473.0,34.5,12.55825871177187,175.51999999999998,473.0,317.0,-0.0848495639016066,20,30.7,12.0,100.796458,101.353176,1.17147,103.636514,103.778696,102.673341,99.123112,104.931799,103.171547,104.535599,97.932966
2016-02-01,312.12,311.6,290.0,349.0,14.2,5.308573751475824,34.016,314.0,349.0,0.0204861888705826,25,312.12,311.6,290.0,349.0,14.2,5.308573751475824,34.016,314.0,349.0,0.0204861888705826,25,312.12,311.6,290.0,349.0,14.2,5.308573751475824,34.016,314.0,349.0,0.0204861888705826,25,32.18,12.0,101.405843,101.291078,1.572522,103.202707,104.395931,104.08844,98.960615,104.485058,105.152988,107.127391,97.932966
2016-03-01,398.4125,397.5,354.0,450.0,21.75,8.259710735402948,104.934375,354.0,450.0,0.0553698143885887,18,398.4125,397.5,354.0,450.0,21.75,8.259710735402948,104.934375,354.0,450.0,0.0553698143885887,18,398.4125,397.5,354.0,450.0,21.75,8.259710735402948,104.934375,354.0,450.0,0.0553698143885887,18,38.21,12.0,101.7157,101.684361,1.882888,103.982687,105.206764,105.03184,98.798118,105.939055,108.377746,109.143229,97.757143
2016-04-01,615.35,610.25,471.0,715.0,50.5,17.808640050072647,402.0,471.0,703.0,0.0878411166732784,20,615.35,610.25,471.0,715.0,50.5,17.808640050072647,402.0,471.0,703.0,0.0878411166732784,20,615.35,610.25,471.0,715.0,50.5,17.808640050072647,402.0,471.0,703.0,0.0878411166732784,20,41.58,12.0,102.511,102.543374,2.679495,104.701968,105.839198,105.97524,98.635621,107.501792,110.121522,111.447044,97.405499
2016-05-01,619.51,618.4,579.0,682.0,29.4,11.06164110454147,152.48549999999997,682.0,610.0,-0.0226584711767391,23,619.51,618.4,579.0,682.0,29.4,11.06164110454147,152.48549999999997,682.0,610.0,-0.0226584711767391,23,619.51,618.4,579.0,682.0,29.4,11.06164110454147,152.48549999999997,682.0,610.0,-0.0226584711767391,23,46.74,12.0,102.603957,102.677919,2.719471,105.279235,106.37365,106.132473,98.310627,108.381243,111.729197,111.735021,96.878032
2016-06-01,611.1,609.75,580.0,677.0,29.25,10.726418094350755,168.24,607.0,677.0,0.0285588178079448,20,611.1,609.75,580.0,677.0,29.25,10.726418094350755,168.24,607.0,677.0,0.0285588178079448,20,611.1,609.75,580.0,677.0,29.25,10.726418094350755,168.24,607.0,677.0,0.0285588178079448,20,48.25,12.0,102.325086,102.895259,2.54632,106.389016,106.721043,106.761406,98.635621,110.612932,111.031687,111.735021,96.526388
2016-07-01,708.95,708.75,656.0,748.0,34.75,12.940853107340768,195.02,688.0,656.0,-0.0087047908526015,20,708.95,708.75,656.0,748.0,34.75,12.940853107340768,195.02,688.0,656.0,-0.0087047908526015,20,708.95,708.75,656.0,748.0,34.75,12.940853107340768,195.02,688.0,656.0,-0.0087047908526015,20,44.95,12.0,102.572971,103.050502,2.68845,107.066887,107.406923,107.704806,98.310627,111.850218,112.163014,112.310974,95.998921
2016-08-01,678.02,676.3,631.0,720.0,20.4,7.788608315228048,87.186,650.0,720.0,0.0182915568111301,24,678.02,676.3,631.0,720.0,20.4,7.788608315228048,87.186,650.0,720.0,0.0182915568111301,24,678.02,676.3,631.0,720.0,20.4,7.788608315228048,87.186,650.0,720.0,0.0182915568111301,24,45.84,12.0,102.934471,103.216095,2.89077,107.1462,107.585073,107.547573,98.310627,111.633061,111.967371,113.318893,95.647277
2016-09-01,838.95,846.0,724.0,941.0,73.0,28.329965700560287,866.26,724.0,875.0,0.0419877586082815,20,838.95,846.0,724.0,941.0,73.0,28.329965700560287,866.26,724.0,875.0,0.0419877586082815,20,838.95,846.0,724.0,941.0,73.0,28.329965700560287,866.26,724.0,875.0,0.0419877586082815,20,46.57,12.0,103.285642,103.495533,3.092784,107.515433,107.798854,107.704806,97.985633,112.251405,112.93708,113.462882,95.647277
2016-10-01,864.5600000000001,861.8,798.0,922.0,41.8,17.292904189884744,334.384,864.0,855.0,-0.0046909801628914,25,864.5600000000001,861.8,798.0,922.0,41.8,17.292904189884744,334.384,864.0,855.0,-0.0046909801628914,25,864.5600000000001,861.8,798.0,922.0,41.8,17.292904189884744,334.384,864.0,855.0,-0.0046909801628914,25,49.52,12.0,103.667799,103.702524,3.261317,108.184969,108.330633,108.176506,98.14813,113.332912,113.564839,114.326812,95.998921
2016-11-01,1129.9,1130.25,870.0,1257.0,111.5,41.14245688592517,2476.8,870.0,1198.0,0.0864186986478088,20,1129.9,1130.25,870.0,1257.0,111.5,41.14245688592517,2476.8,870.0,1198.0,0.0864186986478088,20,1129.9,1130.25,870.0,1257.0,111.5,41.14245688592517,2476.8,870.0,1198.0,0.0864186986478088,20,44.73,12.0,104.184227,103.909515,3.82913,108.955478,108.598174,108.648206,98.14813,114.656475,114.266276,114.902766,96.526388
2016-12-01,1029.8666666666668,1030.6666666666667,914.0,1196.0,92.0,34.36124079339814,1363.8933333333332,1196.0,961.0,-0.0556707042929338,15,1029.8666666666668,1030.6666666666667,914.0,1196.0,92.0,34.36124079339814,1363.8933333333332,1196.0,961.0,-0.0556707042929338,15,1029.8,1030.3333333333333,914.0,1196.0,92.0,34.38068753691294,1364.5066666666664,1196.0,961.0,-0.055297530263361,15,53.31,12.0,104.318499,104.013011,3.962944,109.786108,108.775601,108.962672,98.14813,116.160845,114.988466,115.910685,96.878032
2017-01-01,893.0,889.8,752.0,983.0,53.6,19.528280083573133,438.68799999999993,953.0,752.0,-0.0408440158300485,24,893.0,889.8,752.0,983.0,53.6,19.528280083573133,438.68799999999993,953.0,752.0,-0.0408440158300485,24,893.0,889.8,752.0,983.0,53.6,19.528280083573133,438.68799999999993,953.0,752.0,-0.0408440158300485,24,54.58,12.0,105.248069,104.530489,4.416436,110.883813,112.286795,109.748839,98.473124,118.09099,116.835519,117.638546,97.757143
2017-02-01,779.75,769.75,685.0,939.0,71.75,26.758011832399696,858.96,735.0,939.0,0.0643728685443038,20,779.75,769.75,685.0,939.0,71.75,26.758011832399696,858.96,735.0,939.0,0.0643728685443038,20,779.75,769.75,685.0,939.0,71.75,26.758011832399696,858.96,735.0,939.0,0.0643728685443038,20,54.87,12.0,105.661212,104.73748,4.196374,112.79381,112.489156,110.849472,98.960615,121.730132,117.081753,118.358488,99.163721
2017-03-01,1176.9,1179.0,979.0,1338.0,77.5,27.85497593079411,845.58,979.0,1297.0,0.0595758416925025,20,1176.9,1179.0,979.0,1338.0,77.5,27.85497593079411,845.58,979.0,1297.0,0.0595758416925025,20,1176.9,1179.0,979.0,1338.0,77.5,27.85497593079411,845.58,979.0,1297.0,0.0595758416925025,20,51.59,12.0,106.17764,105.254957,4.386677,114.67302,112.621624,111.478405,98.960615,125.597199,116.330686,118.934442,98.987899
2017-04-01,1225.6625,1225.625,1109.0,1296.0,73.0,27.041222410957097,774.3093749999999,1282.0,1109.0,-0.0304657371688847,18,1225.6625,1225.625,1109.0,1296.0,73.0,27.041222410957097,774.3093749999999,1282.0,1109.0,-0.0304657371688847,18,1225.6625,1225.625,1109.0,1296.0,73.0,27.041222410957097,774.3093749999999,1282.0,1109.0,-0.0304657371688847,18,52.31,12.0,106.487497,106.082922,3.879093,116.721269,112.914536,111.635638,99.123112,130.060276,116.492871,118.790454,98.636254
2017-05-01,960.27,956.8,830.0,1073.0,48.4,18.74348429799817,435.7155,1073.0,830.0,-0.0441341295536865,23,960.27,956.8,830.0,1073.0,48.4,18.74348429799817,435.7155,1073.0,830.0,-0.0441341295536865,23,960.27,956.8,830.0,1073.0,48.4,18.74348429799817,435.7155,1073.0,830.0,-0.0441341295536865,23,50.33,12.0,106.797354,106.289913,4.086974,117.592508,113.054839,111.792872,99.123112,131.704737,115.9022,119.366407,98.636254
2017-06-01,862.2500000000001,859.25,818.0,929.0,30.25,11.05571269824427,131.0,821.0,901.0,0.0143599588254802,20,862.2500000000001,859.25,818.0,929.0,30.25,11.05571269824427,131.0,821.0,901.0,0.0143599588254802,20,862.2500000000001,859.25,818.0,929.0,30.25,11.05571269824427,131.0,821.0,901.0,0.0143599588254802,20,46.37,12.0,106.694068,106.496904,4.269708,116.183544,113.210756,112.107338,98.798118,128.101772,116.139596,119.366407,98.28461
2017-07-01,921.6,923.0,820.0,1032.0,67.6,25.869609076143064,697.36,882.0,1032.0,0.0293357923016369,25,921.6,923.0,820.0,1032.0,67.6,25.869609076143064,697.36,882.0,1032.0,0.0293357923016369,25,921.6,923.0,820.0,1032.0,67.6,25.869609076143064,697.36,882.0,1032.0,0.0293357923016369,25,48.48,12.0,107.003925,106.600399,4.319807,115.063281,113.255995,112.264572,98.473124,125.481947,116.952617,119.510396,97.932966
2017-08-01,1173.8375,1165.625,1036.0,1266.0,73.75,28.54329518796993,984.611875,1036.0,1183.0,0.0319289721938313,19,1173.8375,1165.625,1036.0,1266.0,73.75,28.54329518796993,984.611875,1036.0,1183.0,0.0319289721938313,19,1173.8375,1165.625,1036.0,1266.0,73.75,28.54329518796993,984.611875,1036.0,1183.0,0.0319289721938313,19,51.7,12.0,106.90064,106.703895,3.853101,115.766777,113.354718,112.421805,98.473124,126.784539,117.108431,119.222419,97.405499
2017-09-01,1372.55,1370.75,1187.0,1503.0,111.0,40.07638813916981,1832.3,1187.0,1356.0,0.0302211290741484,20,1372.55,1370.75,1187.0,1503.0,111.0,40.07638813916981,1832.3,1187.0,1356.0,0.0302211290741484,20,1372.55,1370.75,1187.0,1503.0,111.0,40.07638813916981,1832.3,1187.0,1356.0,0.0302211290741484,20,56.15,12.0,106.17764,106.80739,2.8,115.101198,113.797533,112.893505,98.798118,125.157872,117.684754,119.222419,98.108788
2017-10-01,1484.28,1479.2,1308.0,1588.0,66.0,25.142283264488395,684.288,1328.0,1476.0,0.0167019216370686,25,1484.28,1479.2,1308.0,1588.0,66.0,25.142283264488395,684.288,1328.0,1476.0,0.0167019216370686,25,1484.28,1479.2,1308.0,1588.0,66.0,25.142283264488395,684.288,1328.0,1476.0,0.0167019216370686,25,57.51,12.0,106.17764,106.80739,2.421042,114.375152,113.924883,113.365205,100.26059,122.930872,117.816751,119.942361,100.218654
2017-11-01,1457.85,1450.0,1361.0,1626.0,82.0,29.69948428888955,1138.6,1473.0,1626.0,0.0240666728553031,20,1457.85,1450.0,1361.0,1626.0,82.0,29.69948428888955,1138.6,1473.0,1626.0,0.0240666728553031,20,1457.85,1450.0,1361.0,1626.0,82.0,29.69948428888955,1138.6,1473.0,1626.0,0.0240666728553031,20,62.71,12.0,105.971069,107.014381,1.715079,114.111091,114.219298,113.365205,101.073075,121.290851,117.646377,120.374326,101.976876
2017-12-01,1618.2,1624.3333333333333,1366.0,1743.0,128.66666666666666,46.93154614003288,2913.4133333333334,1662.0,1366.0,-0.0594224299671283,15,1618.2,1624.3333333333333,1366.0,1743.0,128.66666666666666,46.93154614003288,2913.4133333333334,1662.0,1366.0,-0.0594224299671283,15,1618.2,1624.3333333333333,1366.0,1743.0,128.66666666666666,46.93154614003288,2913.4133333333334,1662.0,1366.0,-0.0594224299671283,15,64.37,12.0,105.454641,107.324868,1.089109,114.721597,114.39646,113.836904,101.560565,121.591737,117.774322,120.806292,103.383454
